2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01,2.634296250942387840e-01
2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,1.681365059540747156e-04,2.987827212968207496e-03,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01
2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01,2.634487236343135419e-01
2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,1.253741307453596927e-03,7.965360329727640479e-03,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,3.816662802582136780e-03,2.635824781402686945e-01,2.635824781402686945e-01,2.658260893172565385e-03,2.635824781402686945e-01,1.635466097128792338e-03,2.635824781402686945e-01,3.561226232186463433e-04,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01,2.635824781402686945e-01
2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,9.697737171738860873e-04,4.215360892990497980e-03,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,1.197667116121262478e-03,2.633532540389793564e-01,3.088738998865515960e-04,2.496603311269063492e-03,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01
2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.209547729816687704e-08,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01,2.633150823704601406e-01
2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,1.034790663274647721e-03,8.026776553051270151e-05,2.633341670500267684e-01,2.633341670500267684e-01,9.456818692704848858e-03,1.448999797453464494e-02,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,4.290747857406539134e-03,1.697256513876289463e-03,5.596864263470103379e-03,4.060477702342184031e-04,3.510189488394325347e-03,8.393089831991142058e-03,3.455549908483390546e-03,4.046588940788911452e-03,2.633341670500267684e-01,2.204662060232179623e-04,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,7.287680170273586619e-04,2.633341670500267684e-01,8.314490177865181903e-04,2.633341670500267684e-01,8.906621360441916097e-04,1.352546547294782671e-03,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01,2.633341670500267684e-01
2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,1.181201727837678794e-03,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,1.159357929828716159e-03,2.634105288649475352e-01,2.634105288649475352e-01,3.682931510933146017e-03,2.819865094674725483e-03,2.634105288649475352e-01,2.634105288649475352e-01,5.281222312457763352e-05,3.186869018678082244e-03,6.038182261471202340e-04,1.745891968495789709e-03,1.407327958154204082e-03,3.566496742284078984e-03,7.163423364321004280e-03,1.105369229542440537e-03,1.546095482947905343e-03,2.634105288649475352e-01,1.435856255069541229e-04,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,1.073091029538317731e-03,4.945853152320325028e-04,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01,2.634105288649475352e-01
2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01,2.633532540389793564e-01
2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01,2.633360756449950602e-01
